D,chi2,delta_chi2,objective,observation_source,tile_id,weight_mode
0.0023713737056616554,11550800.537580142,37161.55875393748,weighted_least_squares,measured_graph,7,sigma
0.0031622776601683794,11563863.78943394,50224.81060773507,weighted_least_squares,measured_graph,7,sigma
0.004216965034285823,11581484.950529262,67845.97170305811,weighted_least_squares,measured_graph,7,sigma
0.005623413251903491,11604930.183207326,91291.20438112132,weighted_least_squares,measured_graph,7,sigma
0.007498942093324558,11635266.98728973,121628.00846352614,weighted_least_squares,measured_graph,7,sigma
0.01,11672679.702004764,159040.7231785599,weighted_least_squares,measured_graph,7,sigma
0.01333521432163324,11715697.992999649,202059.01417344436,weighted_least_squares,measured_graph,7,sigma
0.01778279410038923,11761361.446902057,247722.46807585284,weighted_least_squares,measured_graph,7,sigma
0.023713737056616554,11807293.15796145,293654.1791352462,weighted_least_squares,measured_graph,7,sigma
0.03162277660168379,11854414.690965075,340775.71213887073,weighted_least_squares,measured_graph,7,sigma
0.042169650342858224,11907391.09256148,393752.11373527534,weighted_least_squares,measured_graph,7,sigma
0.05623413251903491,11972115.676836388,458476.69801018387,weighted_least_squares,measured_graph,7,sigma
0.07498942093324558,12051643.009584736,538004.0307585318,weighted_least_squares,measured_graph,7,sigma
0.1,12141162.166358748,627523.1875325441,weighted_least_squares,measured_graph,7,sigma
1e-06,16995178.239381403,28592.6722939685,weighted_least_squares,measured_graph,8,sigma
1.333521432163324e-06,16995176.947084133,28591.37999669835,weighted_least_squares,measured_graph,8,sigma
1.778279410038923e-06,16995175.22157802,28589.65449058637,weighted_least_squares,measured_graph,8,sigma
2.3713737056616552e-06,16995172.922682207,28587.355594772846,weighted_least_squares,measured_graph,8,sigma
3.162277660168379e-06,16995169.856042344,28584.28895490989,weighted_least_squares,measured_graph,8,sigma
